DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2021-02-02                19:04:18.210              32.46132189               779.071725                33.46132189               1612292658.211            0                         963                       1.4000213188E+002         4.5000755310E+001         3.4750000000E+001         4.5304344177E+001         4.4999931335E+001         1.0000000000E+000         1.6000000000E+001         3.1305718739E+004         0.0000000000E+000         2.0100032871E+000         2.0281501310E+000         4.3968716064E+002         4.6545587783E+002         1.4030864847E+000         1.7409400181E+000         
2021-02-02                19:04:18.716              32.46132773               779.071866                33.46132773               1612292658.716            0                         963                       1.3999520874E+002         4.5000755310E+001         3.4750000000E+001         4.5304344177E+001         4.4999931335E+001         3.0000000000E+000         1.6000000000E+001         3.1302769531E+004         0.0000000000E+000         2.0100032871E+000         2.0402667017E+000         4.3968716064E+002         4.4777975294E+002         9.3512102872E-001         1.1763554148E+000         
2021-02-02                19:04:20.165              32.46134451               779.072268                33.46134451               1612292660.166            0                         963                       1.3999136576E+002         4.5000730225E+001         3.4750000000E+001         4.5304319092E+001         4.4999856080E+001         2.0000000000E+000         1.6000000000E+001         3.1304542171E+004         0.0000000000E+000         2.0142340428E+000         2.0402667017E+000         4.3968716064E+002         4.4777975294E+002         9.3512102872E-001         1.1763554148E+000         
2021-02-02                19:04:21.084              32.46135514               779.072523                33.46135514               1612292661.084            0                         963                       1.3999485172E+002         4.5000724792E+001         3.4777279006E+001         4.5304313660E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.1304901286E+004         0.0000000000E+000         2.0142340428E+000         2.0402667017E+000         4.3839166521E+002         4.4777975294E+002         9.3512102872E-001         1.1763554148E+000         
2021-02-02                19:04:21.589              32.46136100               779.072664                33.46136100               1612292661.590            0                         963                       1.4002180950E+002         4.5000724792E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.1312156400E+004         0.0000000000E+000         2.0142340428E+000         2.0375153579E+000         4.3839166521E+002         4.4458510896E+002         8.6326224543E-001         1.0883088367E+000         
2021-02-02                19:04:23.042              32.46137781               779.073067                33.46137781               1612292663.043            0                         963                       1.3999214548E+002         4.5000724792E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.1302843914E+004         0.0000000000E+000         2.0160917955E+000         2.0375153579E+000         4.3839166521E+002         4.4458510896E+002         8.6326224543E-001         1.0883088367E+000         
2021-02-02                19:04:23.977              32.46138863               779.073327                33.46138863               1612292663.978            0                         963                       1.3998830696E+002         4.5000724792E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.1300983814E+004         0.0000000000E+000         2.0160917955E+000         2.0375153579E+000         4.3847210091E+002         4.4458510896E+002         8.6326224543E-001         1.0883088367E+000         
2021-02-02                19:04:24.489              32.46139455               779.073469                33.46139455               1612292664.489            0                         963                       1.3999156189E+002         4.5000724792E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.1301917969E+004         0.0000000000E+000         2.0160917955E+000         2.0381741807E+000         4.3847210091E+002         4.4434215502E+002         8.4181106395E-001         1.0619532837E+000         
2021-02-02                19:04:25.924              32.46141116               779.073868                33.46141116               1612292665.924            0                         963                       1.3999644357E+002         4.5000663757E+001         3.4750000000E+001         4.5304252625E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.1304008732E+004         0.0000000000E+000         2.0169409102E+000         2.0381741807E+000         4.3847210091E+002         4.4434215502E+002         8.4181106395E-001         1.0619532837E+000         
2021-02-02                19:04:26.829              32.46142164               779.074119                33.46142164               1612292666.830            0                         963                       1.3999944949E+002         4.5000663757E+001         3.4750000000E+001         4.5304252625E+001         4.4999778748E+001         1.0000000000E+000         1.6000000000E+001         3.1303994468E+004         0.0000000000E+000         2.0169409102E+000         2.0381741807E+000         4.3945445695E+002         4.4434215502E+002         8.4181106395E-001         1.0619532837E+000         
2021-02-02                19:04:27.342              32.46142757               779.074262                33.46142757               1612292667.342            0                         963                       1.4001970966E+002         4.5000663757E+001         3.4776442308E+001         4.5304252625E+001         4.4999778748E+001         3.0000000000E+000         1.6000000000E+001         3.1309886944E+004         0.0000000000E+000         2.0169409102E+000         2.0386174529E+000         4.3945445695E+002         4.4522707146E+002         8.3152913486E-001         1.0493087925E+000         
2021-02-02                19:04:28.786              32.46144429               779.074663                33.46144429               1612292668.787            0                         963                       1.3998906114E+002         4.5000663757E+001         3.4750000000E+001         4.5304252625E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.1302169850E+004         0.0000000000E+000         2.0176788705E+000         2.0386174529E+000         4.3945445695E+002         4.4522707146E+002         8.3152913486E-001         1.0493087925E+000         
2021-02-02                19:04:29.694              32.46145479               779.074915                33.46145479               1612292669.694            0                         963                       1.4000040926E+002         4.5000652505E+001         3.4750000000E+001         4.5304280585E+001         4.4999806708E+001         1.0000000000E+000         1.6000000000E+001         3.1304132736E+004         0.0000000000E+000         2.0176788705E+000         2.0386174529E+000         4.3985517711E+002         4.4522707146E+002         8.3152913486E-001         1.0493087925E+000         
2021-02-02                19:04:30.198              32.46146064               779.075055                33.46146064               1612292670.199            0                         963                       1.4000030518E+002         4.5000572205E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.1303957031E+004         0.0000000000E+000         2.0176788705E+000         2.0391602970E+000         4.3985517711E+002         4.4557893631E+002         8.2629306095E-001         1.0428666359E+000         
2021-02-02                19:04:31.657              32.46147751               779.075460                33.46147751               1612292671.657            0                         963                       1.3998397316E+002         4.5000572205E+001         3.4782722513E+001         4.5304313660E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.1298083534E+004         0.0000000000E+000         2.0183091054E+000         2.0391602970E+000         4.3985517711E+002         4.4557893631E+002         8.2629306095E-001         1.0428666359E+000         
2021-02-02                19:04:32.566              32.46148804               779.075713                33.46148804               1612292672.567            0                         963                       1.4000795042E+002         4.5000572205E+001         3.4766229282E+001         4.5304313660E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.1305337351E+004         0.0000000000E+000         2.0183091054E+000         2.0391602970E+000         4.4151373589E+002         4.4557893631E+002         8.2629306095E-001         1.0428666359E+000         
2021-02-02                19:04:33.072              32.46149390               779.075854                33.46149390               1612292673.073            0                         963                       1.4001051213E+002         4.5000572205E+001         3.4750000000E+001         4.5304313660E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.1306327299E+004         0.0000000000E+000         2.0183091054E+000         2.0396762269E+000         4.4151373589E+002         4.4722671165E+002         8.2228255360E-001         1.0379309974E+000         
2021-02-02                19:04:34.506              32.46151050               779.076252                33.46151050               1612292674.507            0                         963                       1.4000727317E+002         4.5000579235E+001         3.4750000000E+001         4.5304320690E+001         4.4999853843E+001         2.0000000000E+000         1.6000000000E+001         3.1305525462E+004         0.0000000000E+000         2.0187416680E+000         2.0396762269E+000         4.4151373589E+002         4.4722671165E+002         8.2228255360E-001         1.0379309974E+000         
2021-02-02                19:04:35.415              32.46152102               779.076504                33.46152102               1612292675.416            0                         963                       1.3999281581E+002         4.5000602722E+001         3.4750000000E+001         4.5304344177E+001         4.4999900818E+001         1.0000000000E+000         1.6000000000E+001         3.1301399258E+004         0.0000000000E+000         2.0187416680E+000         2.0396762269E+000         4.4251483145E+002         4.4722671165E+002         8.2228255360E-001         1.0379309974E+000         
